	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{19,20} {80,81,82,83} {3}	[{19, 20}, {80, 81, 82, 83}, {3}]	{lemma_de,pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	-10.607261756464693	-inf	-inf	-inf	-inf	-inf	0.47626985672456146	-8.163539434229955	-68.83659804914397	-inf	inf	inf	-inf	-0.7701846580159841	-inf	9.885315454243527	inf	-inf	-inf	-8.83343767818739	-inf	-1.3731665871232372	-20.44506585579506	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	1.2600923765324803	-inf	-inf	0.5168458342185495	inf	-inf	-inf
{4,5}	[{4, 5}]	{feats_Gender=Fem,feats_Number=Sing}	-22.273856990126962	inf	inf	5.5319891673885255	-85.3811668124339	6.004684506583785	-0.2867100890981828	-27.95480337513387	-86.43308222982343	11.045820676246029	inf	inf	inf	-0.6305172789021176	inf	inf	inf	2.734456672525672	inf	-13.200966443918075	inf	-1.697979627221394	-82.7531563182283	inf	inf	inf	2.120599932223557	inf	-54.7468478665846	inf	inf	8.36020598314888	inf	inf	-0.3133985198742345	inf	inf	9.757888933868381
{5} {5}	[{5}, {5}]	{feats_Number=Sing} {feats_Number=Sing}	-26.104163766827984	inf	10.243938542663988	4.577292877193083	-120.70294277376901	10.140505398606747	2.5308161417811896	-29.14270432716601	-95.05349560027987	10.22836803828842	inf	10.620896700173697	inf	-0.5663390843197897	10.717380426759906	10.845119219801276	11.213398763464603	2.1510239031786442	10.627318725463088	-22.994043385519788	10.321818765489253	-2.4070489608191123	-117.5410821097243	10.226426794944887	inf	10.60285722116735	-1.034209453367368	9.936053619016167	-63.95303289399097	inf	inf	1.9404999125929665	10.454015763976095	10.306768813960408	2.7311699293925544	10.578995648906785	inf	8.253262535609583
{37}	[{37}]	{pos_PUNCT}	-6.560912657519517	3.2865231681799005	0.44219190216108195	5.22493623961622	-9.882600799628413	4.651409445656138	1.7267002781079617	-282.1276496485058	4.717215670470236	3.3099963827921615	2.8254320257087224	inf	inf	-13.778320364631123	1.059100384053227	inf	inf	9.263353693209538	1.7652612350791523	-0.4978452628115038	2.2669427564068845	10.958270771386934	7.855996574275388	11.231520126769537	inf	5.788015806997009	-0.5485265784218623	2.367658213228089	3.9902621434346806	1.0704040092962879	-2.564477317364636	0.5651047578226671	0.8726820798618153	12.316300234776746	1.6859918588854783	2.59352013808199	9.892661034779035	0.48045283759977847
{19,20} {81} {4}	[{19, 20}, {81}, {4}]	{lemma_de,pos_ADP} {pos_DET} {feats_Gender=Fem}	-0.7462040519654105	inf	inf	7.592455998182997	-inf	3.4476550554629792	0.59796293761003	-0.7751497271484068	-inf	inf	inf	inf	inf	6.082629882350899	inf	inf	inf	3.0003220988290145	3.8016902915210067	-0.41574247560788324	inf	2.7922529507635465	-inf	inf	inf	inf	-0.2753182048403181	inf	-inf	inf	8.121500019548844	9.841336157246198	inf	inf	0.6335704893378875	inf	inf	4.0251306993006395
{37} {3,5}	[{37}, {3, 5}]	{pos_PUNCT} {pos_NOUN,feats_Number=Sing}	inf	-inf	-inf	inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	inf	11.766195698929575	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf
{19,20,50,52,263} {80,81,82,83}	[{263, 50, 19, 20, 52}, {80, 81, 82, 83}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	-0.4328970592448883	inf	10.329469809910192	6.991827908872227	-inf	2.2904058034953887	0.6346959971228429	-8.95985644889946	-inf	10.427304090643954	inf	11.023533833259641	inf	1.2831430474731371	10.602609970142424	inf	7.735379238739058	1.2567855431392494	4.966972555086284	-3.7837426317421023	3.907228499684409	4.415320279701121	-10.228522345223809	10.307536558661416	inf	4.930654071440027	-1.9508618893326275	2.1937071917117343	-inf	inf	inf	3.9901623395791423	8.156749380173398	2.3198844870319153	0.593375681289835	10.522310128545547	inf	2.8769414434836285
{37,106,306,307}	[{106, 307, 306, 37}]	{pos_PUNCT,wp_.,lemma_.,feats_.}	0.6866265680314187	4.169741808134394	1.7398522403644114	5.673528809180548	-104.34625383105852	1.7138444553054875	-1.240162361628119	-234.16571473645436	5.634784909963679	4.067409599056721	-4.666708732966004	inf	inf	-4.73371015252003	1.0269888885308094	inf	0.891139498891139	1.2073180535413977	0.46531399686522096	-16.879837808615516	3.588458444258861	inf	inf	10.520033639711766	inf	6.144362974164255	-7.124577249381708	5.379710550640211	5.457080877155976	7.079832556806256	-7.651271408084572	2.145075008720216	2.191568652541636	11.102689629432259	-1.1327649985596326	3.8681626629584165	inf	3.8613069928129584
{4,5} {37}	[{4, 5}, {37}]	{feats_Gender=Fem,feats_Number=Sing} {pos_PUNCT}	5.578066276324057	9.320539245249778	inf	9.128448596808305	-inf	10.87820422623647	3.7591488775388178	-inf	-inf	9.158757632109767	inf	inf	inf	7.332957520209981	inf	9.281345318880675	inf	inf	3.3138271864662463	1.7745715343384143	inf	12.215650738987524	4.688336959143661	inf	inf	inf	0.8598746788369265	inf	-inf	inf	inf	inf	inf	inf	3.6189669972526604	inf	inf	inf
{19,20,52} {5,80,81,82,83} {5}	[{19, 20, 52}, {5, 80, 81, 82, 83}, {5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	-5.666805586593192	-inf	5.555872588504917	1.3229015474684014	-inf	-inf	-inf	-3.7740160771947355	-inf	-inf	10.91364345321985	10.542398114949433	inf	1.2506888339334834	7.267353062626544	-inf	10.810426702446073	2.5736638870432165	0.6107340737757198	-3.939729714537122	-inf	-0.4887955907436302	-15.214576713547201	10.151958325293052	inf	-inf	-inf	inf	-inf	inf	inf	4.8815058504488436	-inf	6.213984419579465	-inf	-inf	inf	2.8212377478203465
{2605}	[{2605}]	{feats_VerbForm=Fin}	-17.389331538968893	inf	10.165019633507981	10.304023884702467	-inf	-inf	-1.9669708119516272	-20.450537517287867	-inf	10.175173671243936	10.832773954819126	-inf	inf	8.478183474644133	10.457512155258597	-inf	10.763860384376088	4.608121915143977	-inf	-1.7007676000653231	-inf	-4.058709324393667	-inf	10.144791763969938	inf	10.4257720180931	-inf	-inf	-inf	inf	-inf	10.68154912387918	10.261612494042788	10.188323447815646	-1.8753371629499103	-inf	inf	inf
{5} {120}	[{5}, {120}]	{feats_Number=Sing} {feats_Gender=Masc}	-21.071941553820075	inf	10.369296022346806	3.062405714654573	-inf	-inf	3.112106262054311	-41.252181112329616	-81.73043121791801	10.539007167132345	inf	inf	inf	0.9455988138149913	8.790037065949095	inf	7.578317798574021	4.180054278660078	6.748862352902887	-13.973064199653024	9.837997631865893	-3.181914660459982	-78.00760613597862	10.527863854498365	inf	11.517362578000276	-2.358911153816152	8.38565784835062	-42.8533190146925	inf	inf	2.1888356310532777	10.906540485136503	10.612759713270494	3.391678906438947	-inf	inf	7.483800006166806
{101}	[{101}]	{pos_PROPN}	0.568758846971943	4.198668295920265	-0.6760360655335885	-inf	-6.867621964663925	1.7576423851006338	-1.8356463108136523	inf	inf	4.269267649014672	-9.789872079255685	inf	3.0453765197983773	-8.917843380880461	-29.433377696977153	inf	-7.245496238401571	-1.3729866287161632	-6.563080718834331	-1.1079693106479285	0.8639840591277068	11.406851975251117	-13.52160893204909	-0.7195000629789634	0.5703726318609009	1.4894415231884686	-2.405710460711296	-0.2726722635647495	0.7987846806274894	-0.2791147461457416	0.3772731123551851	-8.038261761144676	-21.697479296728776	-0.9343387691781814	-1.8799447072935962	-2.009832921905846	-5.170405592404328	-0.5011179781166698
{19,20} {120}	[{19, 20}, {120}]	{lemma_de,pos_ADP} {feats_Gender=Masc}	-1.6632037793478838	inf	10.786664258329562	3.9240565179486313	-inf	10.388390409716004	1.4770990318382795	-1.0318298067743603	-inf	10.695505016481462	inf	inf	inf	inf	inf	inf	6.496820917771039	3.743105714019517	8.081897535817319	-0.6989437321480256	9.599539012668545	1.585340725370657	-inf	10.727096421506337	inf	-inf	-0.6879004618139946	6.074077060528091	-inf	inf	inf	9.60002594500343	11.202295419905145	9.136238028615535	1.5434055494313124	inf	inf	4.84003853164385
{4,5} {3}	[{4, 5}, {3}]	{feats_Gender=Fem,feats_Number=Sing} {pos_NOUN}	-9.891988867878823	inf	inf	5.609522534122799	-inf	3.0707333785124717	1.951040409384105	-3.9860140878982637	-inf	12.09955545351512	inf	inf	inf	2.052713339725841	inf	inf	inf	2.401232535136474	7.77318452079819	-5.263993772606311	inf	-1.5164722717916905	-27.5254646373801	inf	inf	inf	-0.45806249638743135	9.798725308395245	-inf	inf	inf	10.37627955688068	inf	inf	2.0421476051083682	9.022198052302887	inf	7.077178995167327
{19,20,50,52} {5,81} {5}	[{50, 19, 20, 52}, {81, 5}, {5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	-6.731821300244265	inf	6.069370452257479	1.6133384361453331	-inf	5.9734532386757	2.1691649396165595	-5.572435609712039	-inf	10.86996702702008	inf	inf	inf	1.7260289360574093	8.121702017803411	inf	inf	2.991298492574977	0.8108952990590779	-3.6790436927489494	10.769759273865626	-0.7020176681000933	-17.0073510089323	10.856236824856998	inf	inf	-inf	inf	-inf	inf	inf	4.915901108961828	10.43395560334928	8.597565533648128	2.0069004345505848	inf	inf	4.129082249784897
{37} {5,120}	[{37}, {120, 5}]	{pos_PUNCT} {feats_Number=Sing,feats_Gender=Masc}	inf	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	inf	inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	inf	inf	-inf	-inf	inf	-inf	inf	-inf	inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf
{59,81} {59,120}	[{81, 59}, {120, 59}]	{feats_Number=Plur,pos_DET} {feats_Number=Plur,feats_Gender=Masc}	-2.8944033298829104	inf	10.557599297939054	11.420830418091688	-inf	-0.32430031195080145	-0.7175750571731906	-1.4723951369727202	-inf	10.580901883286154	inf	inf	inf	1.5700202392206322	inf	inf	inf	2.4906225836090523	10.934908640999147	-0.8792457081987307	4.070058038931025	0.6743819453847135	-inf	10.511113991449738	inf	10.89934144077488	-0.4047019873942354	7.3839167925913545	-inf	inf	inf	4.689380747323571	9.058323987008533	10.850878389374003	-0.679326841472373	inf	inf	4.65861862829127
{1125,1126,1127}	[{1125, 1126, 1127}]	{pos_VERB,feats_Tense=Past,feats_VerbForm=Part}	-4.210282986914557	inf	9.993866480789796	-0.4015188188710162	-inf	4.772670365476576	-1.6931814571587902	-9.105521790461948	-inf	inf	inf	inf	inf	3.371037390744247	inf	inf	inf	2.2519481211136894	inf	-0.8552452012764148	inf	0.3508754654275159	-inf	11.413085411059145	inf	inf	0.5235850845162605	inf	-inf	inf	6.697119161070813	3.816847721039725	inf	inf	-1.6281041003685626	inf	inf	inf
{3} {75}	[{3}, {75}]	{pos_NOUN} {pos_ADJ}	-12.051080982262912	inf	inf	8.947905394750046	-inf	10.023253966626585	-1.6205993785182786	-17.2548778556787	-56.050954900285866	inf	inf	inf	inf	-0.555009047887284	inf	inf	3.2636041240964198	0.38872024618769274	9.77941438990859	-7.256017782561008	7.014682610802928	-0.9637529291968706	-40.82151033676103	12.571852504429673	inf	inf	-0.3693437273601503	5.739278494443654	-29.51410627191293	11.244743394547088	3.0498456697893332	2.5570842452522546	6.199305888729244	12.08500606247758	-1.5933877675809196	7.24510724186299	inf	4.123653304424394
{19,20} {5}	[{19, 20}, {5}]	{lemma_de,pos_ADP} {feats_Number=Sing}	-21.9172241489776	inf	10.479373449331526	2.3281902643094887	-inf	9.422817930914203	0.5504284310929056	-25.607714881878515	-70.77201883112724	10.381978358119268	inf	inf	inf	1.8059728739723488	9.33022257747974	inf	11.4947752568036	-0.5948930716313288	3.313533011794323	-11.519058103314846	10.43558522315935	-4.143460444798924	-54.59255445250301	10.436257482353623	inf	10.64365017971992	0.4776708530233943	inf	-41.62343246144719	inf	inf	1.9512526804782693	10.677836236512722	10.391921076463786	0.6065225129705142	10.74219705671325	inf	2.878406728855518
{2604}	[{2604}]	{feats_Tense=Pres}	-16.187319978747574	inf	inf	inf	-inf	5.962931465092282	-2.086799864330714	-14.941118997027473	-inf	inf	inf	inf	inf	inf	inf	inf	inf	3.0834198323685134	inf	-1.5432147020399516	inf	-3.886125127132746	-inf	inf	inf	inf	-2.238629657881819	inf	-inf	inf	inf	10.223533926746743	inf	inf	-1.9964912263591568	inf	inf	inf
{5} {20}	[{5}, {20}]	{feats_Number=Sing} {pos_ADP}	-35.06354389578359	inf	8.086675583636138	2.697501808347659	-71.41267289293232	9.0269312564874	0.593840875864035	-31.257433714783176	-87.3359431583193	10.530782135174809	inf	inf	inf	0.46754601520482525	inf	inf	inf	1.7222519056428032	inf	-11.369307897300942	10.538445407278784	-9.780518548949114	-97.78155216042059	10.580241085644342	inf	11.204868910216595	1.5671734530913306	inf	-49.15729349629673	inf	inf	2.0059975202555824	11.392439710958122	10.76728342940478	0.6556898848276236	11.303961745263237	inf	6.880806337722293
{3,59} {59,75}	[{59, 3}, {75, 59}]	{pos_NOUN,feats_Number=Plur} {feats_Number=Plur,pos_ADJ}	inf	inf	10.841562743028256	11.347896770876941	-inf	3.117435358724073	-inf	-inf	-inf	10.607832034157314	inf	inf	inf	-inf	inf	inf	inf	inf	inf	inf	6.412523658117771	10.89827580875845	-inf	10.781409331273986	inf	inf	4.466383117537503	9.714267962069927	-inf	inf	9.268257076976596	inf	8.413114731981597	10.912384530521367	-inf	11.025758817199995	inf	8.101542185587697
{19,20,50,52} {81}	[{50, 19, 20, 52}, {81}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET}	-12.628158567704924	inf	10.365964047530916	4.737264526127425	-inf	3.752535742097264	0.39914670205790004	-28.917617110955646	-92.26006594190021	10.440104443548137	inf	13.077218424321229	inf	-0.3262734939317224	inf	inf	inf	0.39546055454020956	3.835024948411768	-10.333987700061966	10.296631828452034	-1.4594705339979566	-43.65003702843015	10.436965069694915	inf	10.606485546897906	-2.3670188499334475	9.33466216409688	-43.11031461694759	inf	10.026373203837425	2.7333007353141467	9.959067331322329	6.87046306953762	0.3542652447411004	10.908910894046372	inf	3.6935454147006257
{19,20} {59}	[{19, 20}, {59}]	{lemma_de,pos_ADP} {feats_Number=Plur}	0.4897238092934262	inf	10.118038437374793	10.289083825740008	-inf	0.7531350236424825	-0.8727851977184786	-1.5053660542928924	-inf	10.138873919587898	10.638185347254767	10.456895938634586	14.523226006032017	3.9438384356954215	10.348670895378124	10.60871634936287	10.44477455862322	2.2812838551414307	10.285351013860002	1.1630143891368698	6.781605988206912	5.471109280551645	-inf	10.09898764010137	inf	9.970063806987595	-0.3442793483051032	3.347323649397233	-inf	inf	10.776859972883695	7.085522059283304	10.23554700360386	9.495094300499758	-0.8278033269227655	10.191993722752944	inf	3.482852018832902
{3} {5}	[{3}, {5}]	{pos_NOUN} {feats_Number=Sing}	-21.349791512327062	inf	inf	5.99768305157581	-inf	10.98612550137134	-inf	-12.714783655150123	-52.71307834168828	inf	inf	inf	inf	-0.40853233888586493	9.597237229907433	inf	-inf	1.5495204084214576	7.551459351333574	-13.168509870784254	9.533993290978655	-5.179154697632429	-56.52437848592071	9.706917424462228	inf	7.57012234138551	-0.7767240630842991	-inf	-19.684214075271164	inf	10.437197230207358	2.5014714865527674	inf	inf	-inf	7.167911348296387	-inf	-inf
{5} {5} {37}	[{5}, {5}, {37}]	{feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT}	-5.31266691384014	inf	4.220657445292137	1.9671773293653718	-inf	7.7172782959229504	2.8477696071280976	-46.83690362077102	-38.19002225847708	10.284454360738717	inf	10.99074057948227	inf	0.9000293202564176	1.285561477304797	10.90749021398577	6.118757842748006	1.5082708728388952	1.8466802086872158	-3.9970443716612962	8.394296029949619	0.4857194404028667	-15.904452798885513	10.267555133610607	inf	10.530268506236155	-2.899030841057216	inf	-inf	inf	1.2012131150399596	6.377876411566106	10.299899312426442	8.190058894613193	2.971327570298568	10.743669595479485	inf	8.21259526837851
{3,5}	[{3, 5}]	{pos_NOUN,feats_Number=Sing}	-23.86007016659633	inf	10.05264946964789	7.707306156232092	-101.16903027655964	10.003922670257815	0.6990109711166714	-34.21829875160241	-96.60364041729225	9.996226597458419	10.467014490790136	10.303187689778103	11.19592763108967	-1.7085201258845844	10.22448853054683	10.237013291305617	10.336767774753966	3.8905732238348776	10.277760864625206	-25.776336245244035	6.988306119120552	-0.520128589445094	-13.764354733845982	10.036830689896759	inf	10.18875289376168	1.115924490815132	7.295295425900975	-74.28824947752261	11.0344299062381	10.648860170301967	2.589860172095105	10.149969267027439	10.077072148164234	0.6179737950991778	10.187599487242425	inf	11.256219506156063
{19,20} {59} {59}	[{19, 20}, {59}, {59}]	{lemma_de,pos_ADP} {feats_Number=Plur} {feats_Number=Plur}	inf	inf	10.83626220329282	inf	-inf	2.7274104611445997	-inf	-inf	-inf	10.601660907243486	inf	inf	inf	inf	11.445441033788745	inf	inf	10.273539483403843	inf	inf	9.83205443425528	10.802650224787806	-inf	10.831398235787804	inf	inf	-inf	4.744527891590375	-inf	inf	inf	inf	inf	11.908524039960316	-inf	inf	inf	5.460493347216127
{20} {5} {3,4}	[{20}, {5}, {3, 4}]	{pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	-9.292993386967629	-inf	10.668225378838187	6.173811878899768	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	inf	3.0284173456462407	-inf	-inf	-inf	-1.7577793794124386	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{20} {5,80,81,82,83,120,916} {5,120}	[{20}, {5, 80, 81, 82, 83, 916, 120}, {120, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Gender=Masc,wp_▁le} {feats_Number=Sing,feats_Gender=Masc}	-0.6771208455009609	inf	10.36605476459056	2.3041287698475776	-inf	6.0728345773963	0.9428745622727991	-2.8530144942361053	-inf	10.41205313928872	inf	inf	inf	2.843057081908471	10.806851629071016	inf	11.245863016893125	4.016046204713044	4.075445825950179	-1.1357079981072666	10.51825534831942	2.818644383921521	-inf	10.351663140902232	inf	7.75105374144777	-inf	4.9343498158924355	-inf	inf	7.0785188262499315	11.245150196058592	7.906074224415548	6.99414020558235	0.9900237631994364	10.895799455639743	inf	7.4589921134355075
{81,120}	[{120, 81}]	{pos_DET,feats_Gender=Masc}	-16.295009444857843	inf	9.902970005296499	-inf	-inf	-inf	0.7618562674518553	-54.85860906850347	-70.1254253554578	10.56472583037682	inf	inf	inf	0.5969785406645959	7.251263280997815	-inf	6.7820974714949145	3.2007688317913976	-inf	-13.859802397997838	-inf	-2.832406481714145	-66.21804473261368	10.460291826975258	inf	11.555782039987738	-inf	8.015208745050666	-46.14972122385909	inf	-inf	3.2895188064258725	8.851831699769363	10.63611738889072	0.8225877983415846	-inf	inf	4.858355336022008
{19} {80,81,82,83}	[{19}, {80, 81, 82, 83}]	{lemma_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	-10.945727151469445	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-9.789390504446985	-inf	-0.9863947688437091	-inf	-inf	-inf	-inf	-2.13299932449013	-inf	-inf	-inf	-inf	1.9747279956925072	-inf	-inf	-inf	-inf	-inf	-inf
{19,20,50,52} {5}	[{50, 19, 20, 52}, {5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	-17.23417573403237	inf	10.123880516530772	1.8731700346774771	-inf	10.24038243502448	0.4124096654958115	-24.322022682845603	-63.43914657158467	11.246160371225908	inf	inf	inf	2.061189266276907	8.329995331935867	inf	inf	-0.6292038915430329	2.7959625601290665	-12.357354621980862	11.081274982263006	-3.198181787737128	-52.803883869899984	11.35127214755081	inf	inf	-0.6824428449159148	inf	-36.5633603758883	inf	inf	1.6646128387156713	inf	9.794299555510015	0.36658196716986624	inf	inf	2.212722153755309
{19,52} {80}	[{19, 52}, {80}]	{lemma_de,wp_▁de} {lemma_le}	-10.468155153873585	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5133130997915198	-inf	-10.302521196665971	-inf	-0.9817344891526161	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{4,5,81} {3,4}	[{81, 4, 5}, {3, 4}]	{feats_Gender=Fem,feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Fem}	-3.7006580521223413	-inf	-inf	-inf	-inf	-inf	3.9358507304133696	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5407739171984358	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4.061094066786398	-inf	-inf	-inf
{19} {5,80,81,82,83}	[{19}, {5, 80, 81, 82, 83}]	{lemma_de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	-5.688043083732883	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-0.39765684280546254	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	5.747818509989413	-inf	-inf	-inf	-inf	-inf	-inf
{19,20} {81} {120}	[{19, 20}, {81}, {120}]	{lemma_de,pos_ADP} {pos_DET} {feats_Gender=Masc}	-6.923233447668056	inf	10.399909247811665	3.933038936601152	-inf	4.23707882064784	1.485228531770891	-6.330634695419409	-inf	10.323268798051362	inf	10.841284965902034	inf	1.816096296816331	10.85055699366339	inf	4.070031949170435	3.4624722047940093	3.1000782844100114	-2.819900848560315	6.178723748078109	-0.8681042119399923	-10.585838054584897	10.385059027817434	inf	9.772117481971785	-inf	5.869884567039955	-inf	inf	10.189825757458962	4.456583440213353	10.29389500915717	6.6197913849109655	1.5550876451784847	10.60447555067625	inf	6.766166904620505
